track_id,track_name,track_artist,track_preview,mp3_file,MFCC_Vector
6xp1u6ZEHXX8DxJIFFrVoP,Little Things x Gypsy Woman - L BEATS MASHUP,Jorja Smith,https://p.scdn.co/mp3-preview/79266971c59345d6a8f01abda13758f055e8281e?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_DoinitRightfeatPandaBear_DaftPunkPandaBear.mp3,"[-81.32295    105.79674    -16.03508     18.911285    12.2059
   3.455038     4.1113105    8.8442135   -2.135877    13.230761
  -2.187838     3.748076    -0.16025762   8.594084     5.3792048
   8.430223     1.0022461   10.216558     6.8553147    7.5625753 ]"
1Ad8oEhaNWDe5shUeZYlYH,City Boys,Burna Boy,https://p.scdn.co/mp3-preview/02ddb17111880c2b2379b5b0dcd69a8cec53b9a0?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_BackToMe_TheRose.mp3,"[34.64031    86.5652     -8.687436   24.53701     1.3450499  14.086782
  3.6464334   9.51613     2.5146213   7.38826     0.15024379  4.0932016
 -4.3200045  -0.66173095 -1.4457339   5.7283783  -0.6702219   6.3023863
 -0.38304076  1.3010248 ]"
5sdQOyqq2IDhvmx2lHOpwd,Super Shy,NewJeans,https://p.scdn.co/mp3-preview/dab062e2cc708a2680ce84953a3581c5a679a230?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_2UfeatJustinBieberSeebRemix_DavidGuettaJustinBieber.mp3,"[-2.9066653e+00  8.8045517e+01 -5.9146204e+00  2.0010235e+01
  1.5349572e+00  1.5791669e+01  3.5209725e+00  7.3358482e-01
  2.3050947e+00  7.9235687e+00  3.6889071e+00  7.8834772e+00
  2.0641122e+00  2.0108948e+00  1.5026846e+00  3.2681401e+00
  5.5239676e-03  3.3985646e+00 -4.3649569e-01  3.5641341e+00]"
3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",https://p.scdn.co/mp3-preview/142595a5594e3ffec7c8a4ccd13bd1cb96fd9769?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_WhenImWithYou_JasonLaPierreKelseyBlackstone.mp3,"[-52.107384    74.444214    10.575731    24.613855     9.700243
   3.3028264    3.8379166    0.5302466   -0.10543957  14.683881
  -6.3533816    7.4569063   -8.220591     4.1112514    2.3650694
   2.3018959    2.9596677    1.1064513   -5.051179     3.8118598 ]"
0sUyqewVzwv0e5tK3hS6vJ,Don't Be so Hard on Yourself,Jess Glynne,https://p.scdn.co/mp3-preview/0321e65bcab1943adb6f10f79fa92973125fc1cc?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_LloraAlmaMía_YoskarSarante.mp3,"[-104.6313       91.53389      23.351553     30.43897       3.8317254
    8.21985      -3.1438475     9.849284    -14.844397      8.886323
   -0.65805453    1.0214303     4.1497507     2.5811722     1.0151297
    4.866731     -2.8795896     3.059496      1.1188117     4.6875134 ]"
3IHaiorYWOcr8Kzs85PWF7,CUFF IT,Beyoncé,https://p.scdn.co/mp3-preview/d618ce43ded01104a1765b68cfe9cb8cc57eabda?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_DéjenmeLlorar_CarlaMorrison.mp3,"[-68.64828    101.32228      6.679217    43.80581      9.8042965
  -1.4892914   -2.2009327   -1.6494858    0.5083953   -3.1558661
  -8.23114     -3.1883779   -5.902253    -8.246645    -9.827144
  -0.45290557  -2.3701644   -1.1404364    2.5539289   -1.6652768 ]"
1VpKOZ6nnap41hh5CbY8gJ,Obsessed,Addison Rae,https://p.scdn.co/mp3-preview/0b02ced0a58895600ec90c1925fd7b2d65c911b8?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_FreeSpirit_Khalid.mp3,"[-51.99015    108.74176      3.428454    34.49693     22.454294
  18.180355     3.1997058    8.985834     0.15660688   7.4882917
   4.983421     1.6843994    2.7911458    3.5763493    4.247447
   4.3191757   -4.1256967    3.7585838    0.58183575   3.5713458 ]"
3QUbaXCfksmF19lW32BQE0,Boy's a Liar,PinkPantheress,https://p.scdn.co/mp3-preview/221777a319603445900b65db0ceaccb2624b0df3?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_HallofFamefeatwilliam_TheScriptwilliam.mp3,"[ 2.6687042e+01  7.8392685e+01 -8.2371264e+00  1.9618414e+01
  5.9444366e+00  1.2520662e+01 -3.7247367e+00  7.2886124e+00
 -4.1339355e+00  7.4429045e+00 -2.3702443e+00  2.7713709e+00
 -2.9371998e+00  1.7597309e+00 -1.7530472e+00  5.2816038e+00
 -3.8055323e-02  5.3011222e+00 -3.2068565e+00  5.8480185e-01]"
6wCv0m87EJ6kYGUi5c0kbG,greedy,Tate McRae,https://p.scdn.co/mp3-preview/4e1535ae0e5cdd7813f49c29dbf0fb9f5be0b6bc?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_GotItonMe_ConradfrmdaavesBlueface.mp3,"[-41.7672      90.135056     6.6885834   -3.5543408   -1.2095163
  -6.3241067    3.7927203    3.9650874   -7.1070085   -1.0413414
  -7.2699785    1.5038378    3.881794     2.5521524   -4.697507
   5.458883    -6.1739182   -3.3670845   -0.87769127  -5.380228  ]"
1xs8bOvm3IzEYmcLJVOc34,Rush,Ayra Starr,https://p.scdn.co/mp3-preview/f87b2b06b424db98dadd5604d5562e593f483f60?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_MariaCristina_ViejaTrovaSantiaguera.mp3,"[-121.527176    104.465965    -13.004507     30.890951     16.466564
   17.729176     -6.3327775     5.659438     -1.5962765     3.956903
   -4.930421      2.528766     -0.94186944    5.9536448    -2.7576334
   -2.117163     -5.0080457    -2.8021607    -4.8368034    -2.7974102 ]"
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,https://p.scdn.co/mp3-preview/f8e667575db490b61ccc4d0948a6be922cfe1c5e?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_NaughtyRidefeatMajorLazer_WizkidMajorLazer.mp3,"[-6.8728920e+01  8.8661987e+01  4.8880577e+00  2.1374430e+01
  3.0670257e+00 -3.8890043e-01 -3.8169327e+00  6.4886570e-01
  3.9093292e+00  8.1777439e+00 -6.4524331e+00  1.3008416e+00
 -4.8468465e-01  2.6357841e-02  5.1952415e+00 -1.3193138e+00
 -5.8211684e-01  1.6328071e+00 -3.9414010e+00  3.4171612e+00]"
72vWmeqYcT1irKClpbenQm,"1, 2 Step (feat. Missy Elliott) - Main","Ciara, Missy Elliott",https://p.scdn.co/mp3-preview/3eae678dd869e893a641eb384b2953f36bf35831?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_MeAmas_OnellDiazMusikoDJNelson.mp3,"[-57.16383     72.57672      0.21913806  12.949298     3.8234744
  10.743734    -6.352291    -0.78444636  -7.0230165    1.3233285
   0.8934549    3.6393852   -3.2928147    3.2403138   -4.1589966
   4.5702777   -2.571968    -3.0683317   -3.9349632    0.9345037 ]"
3fo6DYGktjENCiagUeU9yH,Pity Party,Melanie Martinez,https://p.scdn.co/mp3-preview/d647978251c1522cbd1a6125f6000bac238e2737?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Unpredictable_KeshiaChanté.mp3,"[-36.049156   81.83996    12.898247   23.277826   18.728472   -2.0075662
   8.234285    8.588448   -3.4955764   7.957799   -4.8547907   0.8953064
  -3.1682475   6.540277    1.2311002   5.4852257   2.23909     6.41142
   2.7957163   7.2347975]"
6EtKlIQmGPB9SX8UjDJG5s,Formula,Labrinth,https://p.scdn.co/mp3-preview/750da82d08dd4f1840d4d37032473167cdd3033b?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_melt_Kehlani.mp3,"[-2.10008450e+01  1.06801918e+02  1.47849045e+01  2.20828114e+01
  1.21376696e+01  5.55979681e+00  1.29804869e+01 -6.46788025e+00
  8.28029990e-01  2.39893508e+00 -5.90096951e+00  5.14688253e+00
 -3.77559590e+00 -1.13428310e-01 -4.49972105e+00 -4.67455477e-01
 -2.13632298e+00 -3.73369980e+00 -4.07494530e-02  1.69163775e+00]"
7cg5YxLOssunPw1hI1DUm4,JOY (Unspeakable) (feat. Pharrell Williams),"Voices of Fire, Pharrell Williams",https://p.scdn.co/mp3-preview/7d8bc60570685a1ef476b544f69e1d388f1ca21d?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Boys_BritneySpears.mp3,"[-52.645447    71.01665      4.5807304   18.604483     3.458796
   4.3630395    4.340986    -0.6577493    2.3645358    4.786394
  -7.7339606    1.7506905   -4.2771316   -1.8665555   -0.7371079
   1.3356091   -0.23400716   2.0280457    2.4133635    0.5342525 ]"
1KixkQVDUHggZMU9dUobgm,My Head & My Heart,Ava Max,https://p.scdn.co/mp3-preview/60f31c477e494d379c3eb8e6ff15d8007d0cbe0b?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_PUEBLODEMEDALLO_RyanCastroArcángel.mp3,"[-46.09689     73.972        8.1609535   19.275627    11.521585
   1.0783069  -10.081945    10.816934   -11.166872     7.592447
  -4.4339647    1.3481605   -1.0766431    1.8729233   -1.7816778
   4.4255214   -5.5658717    0.55887324   0.3083248   -0.92738426]"
2soZTM1x1GBiQGMAsXKXpd,Angel,Halle,https://p.scdn.co/mp3-preview/238fd3ce9a8cb0113ab1df3e1fccd671ce0db7b1?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_TeamSideFeatRCB_AlanWalkerSofiloud.mp3,"[17.520496  70.46474   -8.866956   8.309721  -4.1882157  6.3400183
  0.8675057  2.6300347  3.0573888  6.476941  -2.7652733  2.4932563
 -1.4113566  5.7820516 -4.1851854  4.31997   -1.4072855  3.1933901
 -0.7450737  5.0070376]"
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,https://p.scdn.co/mp3-preview/684d1a76fada90d9c5d63e12b8f111618e682c78?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SiPudiera_ManuelMedrano.mp3,"[-29.367321    84.82939      8.50562     37.41422      2.5878127
  14.508898     5.1884217    9.307825    -6.903801     9.622446
  -7.9008293    1.717852     5.1215477    3.5601158   -7.2194533
   7.235612   -11.15891     -3.366761    -3.9474576    0.90692127]"
75aKhlE0JTqaVuTsDDdtD3,PINK LIKE SUKI,Pebbles&TamTam,https://p.scdn.co/mp3-preview/74ddcc141713e4f8b4952af34dfa4df8a8247de2?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SnailShells_TrippieReddYTBFatt.mp3,"[-28.849234   86.678406   12.627487    3.5286953  10.393733   10.884449
 -13.22864     3.892337  -10.379614    9.417636   -1.3514984   8.385453
   5.353569    5.549514    5.7400002   9.93136     0.917815    5.006768
  -0.6636435   1.7144461]"
3SexEc7om0q1awRqi8nCd1,Choose Your Fighter (From Barbie The Album),Ava Max,https://p.scdn.co/mp3-preview/090010b7932e2e56b811461db98bf9404d3c200b?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ClubberRemixWillyWilliamRemix_TwentColonelReyelWillyWilliam.mp3,"[-50.94689    53.468555    1.5985909  23.457577    7.6139274  15.809835
   2.5345368  10.626619    3.661969    8.788164    2.4822295   5.955405
   2.837612    4.7885447   1.3888962   6.697604   -1.0364358   3.390287
   0.6657934   3.077115 ]"
19RybK6XDbAVpcdxSbZL1o,Apple,Charli xcx,https://p.scdn.co/mp3-preview/907d06abc995f4c427feb5f9e94dccb731903a0d?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_505_ArcticMonkeys.mp3,"[ 36.031807    65.845505   -24.910069    33.50588     15.885547
  13.547275    -4.424372     4.8516607   -0.54069567   1.6234865
   0.3567339    4.5417604   -1.5591366    6.331095     1.175934
   3.5238576   -5.6886215    1.183836    -0.13835824   2.8858848 ]"
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,https://p.scdn.co/mp3-preview/d8dc4f720786902e4b84fe1130c35bb74398edfa?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_JusttheWayYouAre_BrunoMars.mp3,"[-7.8789644  91.33755     6.1496572  16.86156    -3.4862587  19.411875
  1.1570567  18.105455    0.73052084  7.1412597   2.6044858   3.170249
 -2.2610364   8.797861    4.8575425   8.567995    2.2412553   1.882206
 -3.697841    8.158772  ]"
45hOioMDJktr86iKDHC8gr,Girlfriend,Avril Lavigne,https://p.scdn.co/mp3-preview/25483d1567806722fd59bdf01eaf0424e0784351?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Alimaña_Grupo5.mp3,"[-19.545849    53.115295    17.874527    21.67426     23.53176
   8.367178     1.0654923   12.880623    -1.2467167   10.3934355
   0.38820145   0.66982687  -5.2200727    0.5421462   -1.6347259
   1.9444706   -5.3493557    2.7153478   -1.6406847    1.7360833 ]"
3qySQmUQFaRBdANtETfHca,10 Boyfriends,Chrissy Chlapecka,https://p.scdn.co/mp3-preview/261c94759cc3a0d52c7b8a1bcf7dbdcce33687b1?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_WhipIt_DEVO.mp3,"[-69.43927     79.87428     -1.317191    27.929058     3.7774303
  11.438399    -0.79423195   3.5705795   -7.349923     2.641502
  -4.7059946   -0.8084847   -6.6368637   -1.0473652   -1.821739
   3.2930322   -2.6698835    2.4457347   -7.1247163   -0.83135223]"
11mwFrKvLXCbcVGNxffGyP,Genie In a Bottle,Christina Aguilera,https://p.scdn.co/mp3-preview/06d1b4ae1b631b29bbfd8b9a66a37f18dd73713a?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_HowtoBeaHeartbreaker_MARINA.mp3,"[14.61411    66.95286    14.365652   13.645285    6.2038918   5.5185556
  5.5340834   6.1026754   5.9413605  10.46779     0.8388108   4.889431
 -1.7533382   8.246347    0.12595406  4.048932    3.507378    5.0800047
  3.0708642   6.9557447 ]"
4uOBL4DDWWVx4RhYKlPbPC,Queencard,(G)I-DLE,https://p.scdn.co/mp3-preview/9f36e86bca0911d3f849197e8f531b9d0c34f002?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_EstufiestaRadioEdit_RIDSAWillyWilliam.mp3,"[24.68753   66.621056  -5.9777656 10.205569  -3.4748242  4.168966
  3.828176   1.9125038 -1.251101   8.656589   6.193431   4.990928
 -0.4439425  3.922149   1.1968741  3.0297573 -3.5964634  4.940136
  3.1156874  4.6385536]"
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,https://p.scdn.co/mp3-preview/7131c09d3479d06d84281176255c851d88f6670b?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_WhenYouTouchMe_Brandy.mp3,"[-5.2028160e+01  8.5153297e+01  4.3103874e+01  6.8459616e+00
  1.4213834e+01 -7.0271578e+00  1.2031495e+01  6.2241411e-01
  2.1588130e+00  8.0735226e+00 -9.5448933e+00  2.9620500e+00
 -5.5404105e+00  7.5321274e+00 -4.4591241e+00  1.1943602e+01
  4.4468783e-02  7.4323716e+00  7.8722113e-01  2.9661605e+00]"
741UUVE2kuITl0c6zuqqbO,Barbie World (with Aqua) [From Barbie The Album],"Nicki Minaj, Ice Spice, Aqua",https://p.scdn.co/mp3-preview/f654928ccaa4e6a9fb09a6eb3f208383eccc12a9?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Swing_DannyOcean.mp3,"[-49.60234    106.65361     12.497335    11.952778    13.365675
   7.376283    -0.8269125    8.318468    -0.9414436    3.086155
  -5.212046     5.6487226   -0.11342382   3.3370736    1.7092788
   3.5918508   -2.1042352   11.081349     4.3518476   -1.1013986 ]"
3dk7WaeS0y0JG0OMd0FVcg,Spring breakers,Charli xcx,https://p.scdn.co/mp3-preview/6f132caa5ea73a03a960c401847169c4a3b80142?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_StillInShocc_03Greedo.mp3,"[-82.04008    77.315796   17.03967    37.800648   14.274882   11.803738
   8.7715225   8.617822   -1.0766776  12.724141    4.0731745   7.370706
   2.0462089  11.097728   -4.9458046   8.464047   -2.3323052  -1.5286777
   2.5108387   2.5557752]"
4sOX1nhpKwFWPvoMMExi3q,Primadonna,MARINA,https://p.scdn.co/mp3-preview/348095fbb0f83352a3da25bcdcc45a206c83a963?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Ojalá_PauloLondra.mp3,"[-5.50668411e+01  9.18710098e+01  1.92594490e+01  1.65901604e+01
  1.06284275e+01  1.31489944e+01  2.38074350e+00  6.11892843e+00
  1.03388846e-01  5.16381443e-01  3.39337778e+00  1.02198565e+00
 -2.55242705e+00 -3.81875098e-01 -2.50012445e+00  3.54666519e+00
 -9.57983398e+00  3.20679092e+00 -3.49996567e+00  1.93428043e-02]"
2qQpFbqqkLOGySgNK8wBXt,FANCY,TWICE,https://p.scdn.co/mp3-preview/882cf5e6794767c924e0a084d3c5681468b9ede2?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Brindemos_AnuelAAOzuna.mp3,"[-53.257915  104.923416   10.689284   22.685999    2.1328235   4.3096976
   2.1584315  11.12924     1.1946943   7.844218    8.261327    7.168226
  -3.440599    4.253681   -1.9114742  -0.6576375   3.9179738   7.2452607
   3.6635742  10.630965 ]"
6vc2Jq2vaGu8z326kSrw92,Your Love Is My Drug,Kesha,https://p.scdn.co/mp3-preview/8fc78e277e1e5249c6d43078533d55df5e3378de?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_STAYSAFE_CUZZOSBlueBucksClanTeaawhyMillyMoJasscoleBBBigINDO.mp3,"[-75.5825     111.81856      9.245747    23.438656     7.7436843
   1.7166294   -2.162924     8.013111     1.8343284   12.708137
   7.173523    12.543098    -1.6480453    2.8123515    4.726984
   0.72333443   2.0269685    4.577762     1.6384327    7.4909987 ]"
1uNePI826aqh9uC9pgbeHU,Tia Tamera (feat. Rico Nasty),"Doja Cat, Rico Nasty",https://p.scdn.co/mp3-preview/6929c664a0a84188baee0e465101c192173017cd?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Fango_IrepelusaHorus.mp3,"[-1.5007784e+02  1.0194749e+02  1.4622233e+01  1.6439444e+01
  7.7861319e+00 -2.3984210e-01 -2.2551968e+00  3.4492881e+00
 -7.2711043e+00  3.9732060e+00 -6.3911986e+00  2.3265522e+00
 -2.8711491e+00  8.5946079e-03 -8.3429849e-01 -2.3964188e+00
 -3.8676065e-01 -4.9491224e+00 -1.1852667e+00 -5.3547277e+00]"
2hdy9Wt9qp7M7d0U3ossu2,If U Seek Amy,Britney Spears,https://p.scdn.co/mp3-preview/3901b9f163a5fb42017c80e2d45261bf0e440919?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Location_Khalid.mp3,"[-118.572876    105.614136      1.202306     17.809984     13.885999
    6.7215195     0.22048894    9.869402     -3.224609      4.135205
    6.2563114     4.2529554     4.4821024     4.6342983    -0.45259672
   10.20569      -1.8785349     1.55018       1.7759407     9.976375  ]"
5pNFibJLq7dvoDVIIcQBkn,Hot In It (feat. Charli XCX),"Tiësto, Charli xcx",https://p.scdn.co/mp3-preview/e0deb5ab5c14c3fdc54fb8aea726ece21d8229ef?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Breathe_SizzdubMole.mp3,"[-21.811441    61.797546   -16.401428     4.4663954   -4.366585
   7.2944655   -6.8430314    5.9492908   -3.1203713    8.440778
  -1.0853816    4.6381865   -0.99801826   7.00138     -0.0712965
   2.3297915   -2.0657594    1.5306987   -0.75642955   3.8486915 ]"
4LjfIjS8iweFCPdKxLnEoV,Let Me Think About It,"Ida Corr, Fedde Le Grand",https://p.scdn.co/mp3-preview/9a19af1fb267c81bb4194add985d843fc87592b8?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_CiegoDeAmorFeaturingAnthonySantos_AventuraAnthonySantos.mp3,"[-6.0606091e+01  9.7122719e+01  5.5151005e+00  1.7029583e+01
  5.8812733e+00  7.2075377e+00 -5.1748281e+00  2.3154740e+00
 -3.3943157e+00  6.8613272e+00 -3.0665288e+00  3.9991012e+00
 -9.5618248e-02  6.9011086e-01 -6.2355280e+00  5.5979155e-02
 -8.2320499e+00 -1.4722316e+00 -5.0185394e+00  2.4782269e+00]"
3RKjTYlQrtLXCq5ncswBPp,"Hey, Mickey!",Baby Tate,https://p.scdn.co/mp3-preview/2bfe39402bec233fbb5b2c06ffedbbf4d6fbc38a?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_LastNite_TheStrokes.mp3,"[ -7.8263464   87.212494   -24.657665    33.48896      7.4033203
  -1.2201617   -8.4929       4.7162247   -6.164141    -3.2193542
  -8.166935    -0.33955145  -6.197116    -7.996895    -8.55395
  -5.4882126  -11.223773    -2.8879757   -8.359075    -5.038413  ]"
2g1KggY9PKvsoEAOaiz4xx,Daisy,Ashnikko,https://p.scdn.co/mp3-preview/8dea3bcf4bcfd432e0dd90df4f2f83e356255535?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_HoneyImastar_TheBurroughs.mp3,"[-67.13896     75.26799     -0.45999718  37.982647     4.503661
  16.15385      5.5530777    9.173135     1.9835441   14.805753
   1.2545872    6.6986465   -2.780616     4.429284     0.9554571
   3.9717507    1.4541552    3.6338334   -2.5094886    4.9035087 ]"
5cCAZS9VhLGEDV4NCfieeg,I Wanna Go,Britney Spears,https://p.scdn.co/mp3-preview/7045f83791ab1a490bf8632fd8ff45e461b1b4a2?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ElHumodelCigarrilloEnVivo_SinMiedoRaulRamirez.mp3,"[ 8.657331   59.399586   -1.1182015  24.013153    6.0091734  14.088336
 -0.59423983  5.103408   -4.1846232   3.7549503  -2.2806354   2.1398346
 -4.265508    4.8270326  -0.07399593  2.1192498  -1.6097088   1.14783
  0.17496482  4.3872046 ]"
5hyq3LBlCfjRQAFkdQwe8o,Vroom Vroom,Charli xcx,https://p.scdn.co/mp3-preview/d289abe574e768fa4bd17979274da880180c4f81?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_OJITOSROJOS_GrupoFronteraKePersonajes.mp3,"[-1.6667054  69.6446     16.871632   23.424637    5.7783575   7.8607264
 -0.68579036  3.8572896  -2.547427    3.9542267   2.1354442   7.788504
  1.054537    8.059816   -4.730391   -1.4518745  -9.929358   -1.1207831
 -5.7899585   0.21779351]"
13Irp51zj01BZu2XtDrnAg,2 Be Loved (Am I Ready),Lizzo,https://p.scdn.co/mp3-preview/d8547bb88b7fff366d43a27961d772c105d934e4?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_LaSabiaEscuela_AkapellahCanserberoLilSupa.mp3,"[-5.35518684e+01  9.99448547e+01  4.45827961e+00  2.86951876e+00
  2.12890568e+01  1.22876520e+01 -1.00882435e+01  2.52218246e+00
 -4.94544697e+00  7.52644986e-02 -4.78727245e+00  1.13614063e+01
  2.57101870e+00  3.71443796e+00 -4.89726639e+00  4.95410442e+00
 -7.38388443e+00 -1.55879569e+00 -2.52869511e+00  2.35521936e+00]"
7FdmHr87G79PDRGy9SPBkZ,Thot Shit,Megan Thee Stallion,https://p.scdn.co/mp3-preview/d37389b5f4e97a6e68e9d47c0891c19300b48dfb?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ElSolitario_OrquestaCaribeñosdeGuadalupeKikeFarro.mp3,"[-82.517166    69.655075    -7.1626115   41.445442     0.25440717
   4.757771     3.2511635   13.038457    -2.098456    15.683589
   2.096924     6.9554176   -0.17611638   3.8536885   -2.0317912
   0.653972     0.25231275   2.4445221    1.898496     1.2896811 ]"
4fkM7M4Uo5AUASnnsRC7EZ,Not Your Barbie Girl,Ava Max,https://p.scdn.co/mp3-preview/2f7bf0ea302044aba1730d4bcc865a0d5e300caf?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_BOURDAIN_WillieDeVilleLilSupaUnderaikiRíalGuawankóVvstearsElDojo.mp3,"[-48.902058    86.948715    18.52529     16.51644     20.669443
   1.6196254   10.110399    10.017055     0.96567696  12.398169
   0.6444332    6.92023     -3.080012     2.412149     5.2790055
   6.576318     0.25845313   8.480719    -1.5246321    4.6251764 ]"
1Y4ZdPOOgCUhBcKZOrUFiS,Lip Gloss,Lil Mama,https://p.scdn.co/mp3-preview/7bced7c896a561e66d9e35a90856466920643895?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_LindoGüeritoEnVivo_EvelynOzuna.mp3,"[-83.488396    82.49904     29.2233       5.014491    -0.30473748
  16.785868    -5.163053    -9.616283    -6.885512     8.604728
  -8.506521     5.198822    -1.2573389   -1.9759693   -6.6121125
  -2.3734007    0.7554496    0.09369788  -8.477361     0.11123674]"
35mBYyB61qTcGGj7MXIRM1,Cpr,cupcakKe,https://p.scdn.co/mp3-preview/e5f812b246d9771503789ef701e15d9ca4a10883?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_YaNoMeLlamesMas_JancoJanner.mp3,"[-24.682245    73.49536     12.864975    11.086698    -7.090445
   1.0314887   -1.1150595    3.2190042   -5.1421843    5.11848
   2.0597925    0.16561255  -5.786813     2.8313892    0.83624095
  -2.933331   -14.503738    -0.4704101  -18.663746    -8.803622  ]"
4c46OwwVzZ2TpWCfvxCrUC,F* OFF,"Kenia OS, Bella Poarch",https://p.scdn.co/mp3-preview/9c96e669757da16675bb3aff79f41e07dc721fd2?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SRDELOSCIELOS_MykeTowers.mp3,"[-50.768497    90.12522     12.1620865   11.040563    13.387304
   8.548274     1.8764454   13.332776    -4.1870604    3.854983
   7.933755     6.1379976    2.490364     5.6787386   -0.69771117
   9.514631    -3.1786184    3.9562638    0.32286352   1.1390593 ]"
3qKunud9sySc8qvQ3i84og,Conceited,Flo Milli,https://p.scdn.co/mp3-preview/0c26edea9fe6b3c0ab68814c9b45798635b683e7?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SongsAboutU_TinkSummerWalker.mp3,"[-84.30607     99.23041      4.2539396   17.955822    -2.1890516
  11.755655     1.8579667   -3.3416276    0.34594956   2.5206482
  -4.858964    -3.2201958   -1.9385793   -2.384702    -5.101393
   6.3295307    3.7042363    7.687442     0.6847809    2.745158  ]"
0aoLgGE9S9qMjIGtTgpnNd,You Wish,Flyana Boss,https://p.scdn.co/mp3-preview/36b9293f6ed7e048176a81754c77765d7f1ac4ea?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_BEAUTIFUL_TREASURE.mp3,"[-1.1562808  88.28294    15.487776   18.050476   10.435683    8.655518
 -0.60711324  9.211909   -1.0653222  11.948       0.7336461   8.90197
 -0.2984599   7.4582076  -4.0913267   2.4646869  -1.9324957   6.7332563
  1.9064157   5.7100897 ]"
3pUiKSyV6DZWbzezHhs1Eu,Wannabe,why mona,https://p.scdn.co/mp3-preview/e668078bee37d48341d32dee51938acd4c3e0579?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Jump_TommyLoveMannyLaurenko.mp3,"[-42.254547    98.46175     16.97868     21.278828    13.738535
  19.980984     1.0662444   12.542839    -4.8384247   11.656254
  -0.14140645  -2.974668    -5.2311664   -0.63860303  -9.00408
  -2.820384    -8.231192     0.7586393   -4.261888     8.433906  ]"
